,Beta,Size,Momentum,Earnings_Yield,Growth,Book_to_Price,Liquidity,Leverage,Non_Linear_Size,Residual_Volatility
2009-07-17,-0.0028023977089080276,0.001771794094688646,-0.0016686917290140504,0.005697622418578123,-0.003032085436351105,0.000821057562827604,-0.00117375506408577,0.0013467308842851564,0.002844147642457384,-0.0009875849842909956
2009-07-24,0.005594458161419371,0.0012951377111984179,0.016051490383195973,0.0027311147738276788,0.006623592885691507,0.007576098548244776,-0.006565004225935098,0.01380184016241627,-0.0006250524111781793,0.008270746385055795
2009-07-31,-0.003567011334553058,-0.0016622819876721488,0.01153410542875499,0.004661283755371091,-0.006312748895031486,0.012980498979210137,0.0004051678387507647,0.006064694656497772,-0.0006498154578916011,0.008564731937238956
2009-08-07,-0.0028148665716186327,0.0039044577459276747,0.009461872780965906,0.0005946787542537059,-0.002709832887923526,0.004561728275661092,0.0069519333631859965,0.0011620376387852672,0.00022322745348750308,0.015876494276242492
2009-08-14,0.0023227024643215632,-0.0006987165646926419,-0.006981685641920046,0.0030827965894761195,0.004260684713687568,-0.006071774822792794,0.013643463831130812,0.001756500386552659,0.004167990939346347,-0.004370574630113672
2009-08-21,-0.004834281078189562,0.0010993330965923878,-0.00035688654638157957,0.0005496418056745722,-0.009032142449978985,-0.005321138983311741,0.008787756474006283,-0.0016089594994343343,-0.0021256668349072944,-0.0032966066495701413
2009-08-28,0.001513371637603466,0.006595020276391597,-0.0008377015274042172,-0.011336838973762326,-0.0016017995294327347,-0.0029202741558531156,0.005610254673688232,-0.009837742411714657,-0.0014763089036328933,0.006658831208712298
2009-09-04,-0.0003670192487849021,0.004953708692598142,-0.0041505813699927036,0.006794927127531559,0.0036267692052175567,-0.0017866393162888246,0.006238649462844557,-0.005417898010028559,0.0061518190683789355,0.0018152668663869486
2009-09-11,0.002296259533510224,0.0033635699611502257,-0.006730184861379579,-0.003158718110285244,0.0003846658816109849,-0.002594434280433794,-0.003833907039433454,0.001481483722957068,-0.0018565088812105557,-0.010297977187898225
2009-09-18,0.0017408040924450988,0.0031190084377447636,0.002223596553857614,-0.006194725816367316,-0.0020644262123722112,0.00331855420256608,0.000709636625753126,-0.0033015017346104993,-0.002345597442820098,0.011169325467629432
2009-09-25,-0.005129301385544925,0.0032811529242896265,-0.0042033501518568064,0.010297714191914983,-0.0012020276398424096,0.0020470390426290536,0.016586128942348788,-0.006027143506974149,0.005760512643557682,0.015311177518242111
2009-09-30,-0.004231015442012022,-0.003534919080352243,0.002593678423350808,0.0047585480488248205,0.004656676154478928,0.004544765320338706,0.009442856755919632,0.0021285943258642012,-0.000706084910322452,0.005323914048773526
2009-10-09,0.0065147201197747195,-0.00046552929393871983,-0.0015099823299506224,-0.00013719170265085595,-3.3465109416395966e-05,-0.001303323917883785,-0.006723682151121221,0.00038720786000900204,-0.002129077302422136,-0.005146803499667098
2009-10-16,0.005940299422549346,0.00672546351276989,-0.008399646074649339,0.0001413019107419991,0.0003812166750611287,-0.0024898023269632405,-0.0052047757784428605,0.00014136897687872657,-0.0004314579064370813,-0.009457414938264089
2009-10-23,0.008400796838813153,0.0015797600128429137,0.003581008933903944,0.0021777579157696222,0.0022423762490229662,0.004748605594163749,-8.721079692750044e-05,-0.0010504532567550892,0.0015718669211123443,0.007948466417539456
2009-10-30,-0.011453847881844354,-0.00046619335600155826,-0.00035510844676566594,0.0028652037949992992,-0.0009682399935716166,-0.0021683961545115246,0.004342845479407546,-0.010896227736027074,-0.003002992970802445,0.007546141656096444
2009-11-06,0.009951241249786746,-0.0016956572974759915,0.005964836845369373,0.0007336100454390787,-0.0032765301105294603,0.004994060461706695,-0.005254890531599624,0.005968724135198222,-0.007456741673716585,0.0005567939573650205
2009-11-13,0.0016406470187427316,-0.0004731099254180991,0.003886109570056112,0.001131737556350862,-0.002136072580859863,-0.001349375549108408,0.0016397399931386072,0.001275947303298091,-0.0008819992674181307,0.006356472111652883
2009-11-20,0.000995518445748897,-0.0002827850210385466,-0.0021368351526603116,0.004973789638616284,-0.0009847972444676015,0.006145454649612761,-0.0031935922667943595,0.0022980718119138405,-0.0034202009760413224,0.009920375269816886
2009-11-27,-0.008328444551262415,0.006104662473437765,0.002353087895579614,-0.0011974676552602426,0.002077750033463624,0.000575346740535651,0.012367137245603899,0.002054569716276239,0.007840191205596966,0.010653828794054451
2009-12-04,0.011743114977761399,-0.0021622157159070232,0.0038478583174555853,0.006656545499882843,0.0012138529494596512,0.010924074129724196,-0.004737359976421537,0.0015996880596162305,0.004695557662476119,0.009124394325397134
2009-12-11,-0.0013850480344650062,0.003413088901843629,-0.004126137519592397,-0.0013428999441988882,-0.0025828496528670225,-0.00018233055201077267,0.0042955514766194565,-0.0036031637670804533,-0.0007581967891659852,0.0004563130307041483
2009-12-18,-0.0024497118465571788,0.003325435070678756,0.003423812785682795,0.0011178360097087586,-0.0004550249752694191,0.0028955131668468165,0.008662104450672746,-0.004614833527778722,0.005242135733432782,0.009841427578827076
2009-12-25,0.0006196475182800656,-0.006407817270277696,-0.007086743351406143,-0.004323576423427233,-0.006279145001844094,-0.004155304717605973,0.009291883096630128,-0.009731844755204739,-0.004760353897697474,-0.004930628873165671
2009-12-31,0.003191182032816549,0.004138511641891468,0.004893364142330707,0.002754344039416212,-0.0002988928122612984,0.001472076159250494,-0.00523697147140844,-0.0008564120183403127,0.002397328892136317,0.003340557726322399
2010-01-08,0.0026679985434093206,-0.0037393967228307005,0.004916301660952667,-0.0038472045384646,0.00031906803509469325,0.0012536981571514673,-0.0011129601343564336,-0.00045896982949130457,-0.008539284457610827,0.005493487755952268
2010-01-15,-0.0024107174965409747,-0.00035197390280605756,0.0012130092946772628,-0.00276914736464149,-0.0010083564616609544,0.0036643206740969853,0.0092336573095105,-0.008570277150129778,-0.010129860203849747,0.005625402130280739
2010-01-22,-0.007240488508361148,0.018020402506149395,0.0044918281152154516,-0.0009323026162248726,-0.0010893351512963473,0.0018931910769920818,0.0027173879827785963,-0.0004789803953544891,0.005517248945970124,0.01185704790848821
2010-01-29,0.0003358904908888141,-0.007607758393511951,-0.0005985110511835812,-0.002894865950880343,-0.0025866916964598433,-0.0027571955373376852,0.00608082601404307,-0.0037024488938082536,0.0013078020079825003,0.0033819068928744034
2010-02-05,-0.0007571869289132727,0.006221718135583566,0.007293343937980409,-0.0003449570385729763,-0.002547562897609365,0.008677763046944745,-0.008107670946041303,0.009130134229860982,0.0075974025450084885,0.005022434064669318
2010-02-12,0.005346231294852757,0.0005668786213314826,-0.0020292201938976774,0.0025289574401357734,0.0036765875109550303,-0.0002797419412562778,0.003349865539991434,-0.0009401472515942998,0.0025020354312793244,0.0007580357886848403
2010-02-26,0.0026803465865989917,0.0025512249370252607,-0.006548343458407352,-0.0044250427765542,-0.0015256005930542813,-0.0022993187881434826,-0.007909613962701095,0.0031607971758810458,-0.005160930437699461,-0.008111195408594306
2010-03-05,-0.0036114861881030545,0.00761411957855258,0.012804917616908894,-0.001317005108881989,-0.001758575352942075,0.0032301306716173202,0.0014836520711427287,0.0004756304187020382,0.0057959533682673215,0.013959677244574002
2010-03-12,0.00405938060857124,0.007354834749902648,-0.0011125490905590958,0.0022542887863779976,0.0004802545252388761,0.0042403694161411605,0.005393889386244147,-0.0007861981629774945,0.00876344536261008,0.004036745041233967
2010-03-19,0.008762600485676113,0.0008450702365710439,0.0008860159782076577,-0.00026141647919061817,-0.0011139127202978785,0.0004482544197461566,-0.005138617227311439,-0.0018795589657068512,0.000659413976589536,0.0039005879650330644
2010-03-26,-0.003172864923853237,0.0007948848516230447,-0.0018260359154610674,0.0001574183307722979,0.0023788014369282373,-0.0033380064254532418,0.0047995903755178575,-0.0029335710225680814,-0.0009417294831692248,0.0030716119394361054
2010-04-02,0.007313441498574179,-0.004339370986447454,-0.002564506556066895,0.004635049278198758,0.0018516040111226095,-0.0032214477012841303,0.0006809990558249157,2.3689305021529217e-05,0.001203277885567823,-0.0013520977903258846
2010-04-09,-0.002226224918383781,8.934756855214984e-05,-0.008415871299240877,-0.008858533563926827,0.0012507130297281718,-0.003575120516470633,0.004363142525375126,-0.006450383943379998,-0.004532649462635473,-0.0019413910207887256
2010-04-16,-0.002837784352140312,0.00031390138568540647,0.0008394843701534623,-0.0062414235723451976,-0.004132035786149996,0.00039612081532868545,0.0010105647666366832,0.0007088553879014709,-0.00029215062446940644,0.003522748550937582
2010-04-23,-0.006856945685526018,-0.008325519891090285,-0.002298864599704112,-0.023496007676017797,0.0025613060635000674,-0.020980782536447827,0.004100696864327973,-0.01781381249957567,-0.006692861391358841,-0.004758808942312015
2010-04-30,-0.0020315025947330867,0.005368354128103561,0.0070556633824489096,0.010878549964988313,0.004938205846033106,0.007784817849032913,0.011309816983151422,0.005163772136553821,0.010743589484510083,0.00490047799155563
2010-05-07,-0.009343946082222214,-0.0014723639874309018,-0.0026194362241763816,-0.025891236415381914,-0.00415628038185932,-0.02217548274803408,-0.004371894107413926,-0.019178193749359144,-0.004896666469273767,-0.005904641675728989
2010-05-14,0.023528724272662373,0.005621851251112486,0.008202711153182444,0.02639104813426917,-0.004048179673724159,0.021691660584851176,0.010759304794402923,0.009422119427276932,0.008431848272928099,0.010083831288404413
2010-05-21,0.008178011256327895,-0.01646676156425822,-0.011622368410313541,0.004527819497698503,0.008597273307987645,-0.008984776367928993,0.004780496394808098,-0.0018361658688317711,-0.0003795969419742723,-0.015990688632591454
2010-05-28,-0.001066167066584467,0.0022150774272607643,-0.010747099334929941,-0.013032904547493694,0.003721471863655651,-0.010501769881174627,-0.0050702839025562885,-0.007071991628701903,-0.001523399839109485,-0.0071309726984476185
2010-06-04,-0.012132629294803153,0.004618855679116997,-0.0029111426414066624,-0.008061081175196022,-0.0011853204215427557,-0.007082021042083178,0.00812604388934142,-0.010422874139137249,0.0006263291792257542,-0.0012523611460315207
2010-06-11,-0.0009613773539672299,-0.0026823562282382654,-0.005720809179237306,-0.004582506752856999,0.002957081788909275,-0.009724975239944294,0.004615778356512355,-0.004702065775513499,-0.003476757878690947,-0.004641622857682801
2010-06-18,0.005938194816188527,0.003223665436408868,0.010297726891119997,0.01580395995667675,0.0012566678971252243,0.014795879882259104,0.002060160679404517,0.014389223570343508,0.006775518729612975,0.009296939453069537
2010-06-25,0.0015067799662877128,0.00858648710560499,0.0024526652138399663,0.004569246292393879,0.0004382062509695993,0.0049326687062661335,-0.0012382480638416203,-0.0006097025266105574,0.004062534685902414,0.004972513263024055
2010-07-02,-0.01321772300539309,0.0009672633361987176,-0.0004261066205224623,0.008378701538880304,-0.004728914280566737,0.006144515259030023,0.012251021545614554,0.005521168068471555,0.005978201459763383,0.0007900372051438259
2010-07-09,0.00753928643295744,0.0029722431858589735,-0.0024055939662750783,0.005244961165265585,0.001016915470024797,-0.0024466924715110597,-0.0038612821751994875,-0.003212926779879763,0.003572897903230496,-0.0005568520537079791
2010-07-16,0.00513742977324451,0.010423441559547513,0.0016359135061851122,0.0039470667295229,0.0001966922679815103,0.00043297456375689276,-6.731681992955783e-05,0.0023142397186531665,0.00854645726649519,0.0021611918104342265
2010-07-23,0.010720197294109293,-0.005700289083974852,0.004944731160118343,0.010870370531520054,0.0021436784418549515,0.0028110767157290273,-0.0038229609678924886,0.0022383534454951393,-0.0015506513119008247,0.00341523491079887
2010-07-30,0.0073804146770391765,-0.0004313452976407936,0.0037325292934082405,0.005696375626022543,0.0020257956713432557,0.004002569427796927,0.0001281307804694709,0.004519034538958397,-0.0017751740797556856,0.003039003747750922
2010-08-06,0.004110520373911464,-0.003690764613675422,0.000824827735709209,-0.007389489589613531,-0.0006937298019555685,-0.009505569854560574,0.0006971336899395109,-0.005583065006791763,-0.0036831965247118015,0.001307156653638751
2010-08-13,-0.004857512938006984,0.0022265819969399755,-0.001972855038583075,-0.0017760924863207198,0.0025233652956481306,-0.0038395245483134168,0.006188172729143479,-0.0014748550945730124,0.0031775411980259557,2.936181797189366e-05
2010-08-20,-0.0003427275828133611,0.0023427810642459353,0.003184051763372806,0.0012938634645768086,-0.0003101394172317692,0.003245389808969717,0.0012322319136360057,0.002527106878882409,0.0017431611914686378,0.0041881497552590605
2010-08-27,0.002596459621914491,0.0018114421799253853,-0.007932755710323128,-0.006300695177386584,0.004424938618792375,-0.007853267961439078,0.0014941610047028066,-0.005181255071270081,3.5413619543366026e-05,-0.0011285050233872836
2010-09-03,0.0055908928545575845,0.0048173990467560365,-0.006692660715113846,-0.008889348819227323,0.003843168864690903,-0.010248475037653054,-0.005084665870213674,-0.007867717715561336,-0.004487287378599963,-0.004135804852772998
2010-09-10,0.0016687428886260833,0.0007704155365432074,0.0016905020316439097,-0.000503824010702765,-0.0015706357647676285,0.0030311610984175997,-0.0025423701743744528,-0.0033545195306162847,0.005947460456872606,0.0033460453402949265
2010-09-17,0.000317410663456863,0.002052968814068877,0.0009321389884632027,0.0029804357893253378,0.003506732750655349,-0.0012469807647907324,0.0031154705340949995,0.007708490935226521,0.004831404638316255,0.008774084909787089
2010-09-21,0.0016657447427546532,0.0015997984668809744,0.0007285391679787371,0.004160290757737802,-0.0027316415802644614,0.003429778666226395,0.004031784803596989,0.002076372943886292,0.0015736162068538447,0.002815345003659391
2010-09-30,0.00587887909606985,-0.004078306618356328,0.0025201568788072275,-0.002244521134716234,0.0051401661841390354,-0.00228725060480664,-0.005068683011913586,0.0009688231978189042,-3.120618600354827e-05,-0.0004864616096793249
2010-10-08,0.0037003129014816574,-0.0010032121876991443,0.0011215068316711152,0.001195562102741684,0.0009294529067028386,9.157218783516566e-05,-0.0025598585160061145,0.0017128835891362972,0.002157715817804679,-0.00016864812044083133
2010-10-15,0.02621481624809159,-0.0016419769433882012,0.02893930156233958,0.035196163519341975,0.0003465979013048614,0.02743149648662831,-0.008001612937538647,0.024475713932306017,0.012097311371816528,0.015230168284229805
2010-10-22,0.0017666524169390324,-0.0032702779946331417,-0.010688623406499839,-0.001189320323027862,-0.0018997668553292768,-0.008583376417675526,-0.0008628720023879655,-0.00899056015491859,-0.002081775458567185,-0.002813847931985719
2010-10-29,0.0009366975150570389,-0.004750583202384015,-0.01234600533293187,-0.007025796977809869,0.0007399487518268827,-0.013395947547345636,-0.004589165583941578,-0.008322034957949639,-0.005536419543818352,-0.008766354531477769
2010-11-05,0.0015498277097698646,0.004669342171389264,0.003853900154141214,-0.002289718255941313,0.001730698129351109,0.0018344079691979195,-0.008433729574842251,0.0069604069212473585,0.0005435807454755304,0.004697589737330643
2010-11-12,-0.01560600487923252,-0.006101964339149911,-0.0129843829426586,-0.010365720647337325,-0.00026418105890744364,-0.009583889203869711,0.0158026469643625,-0.010027298914781782,-0.0016809771777603136,-0.0048449431755926
2010-11-19,-0.008787374514085792,0.01293986772054328,-0.013322662292686888,-0.008076805662639616,0.0009038625797318659,-0.0018572525675757152,0.025979048716936345,-0.01732487463954057,0.005446146600346756,-0.003205307677794405
2010-11-26,0.0009555783934106776,0.0023816782022898844,-0.01043863270625654,-0.007878786397856614,-0.0005457925053764696,-0.009048885187800594,0.00013664628819230057,-0.010699390294609562,-0.0038288791323599324,-0.0013684093997446897
2010-12-03,-0.0027675954795530443,0.003450429540722909,0.004314828072954014,0.006316758720054452,0.001912892429432992,0.006554669771129007,0.003632283212757062,0.007379036793846178,0.011124382447297207,0.011796643342829816
2010-12-10,-0.0008835444260375837,-0.005755840795408133,-0.0033706485115707844,0.0011878172474478997,0.0018882092012660959,0.0005778013869044037,0.007650014796758697,-0.0010820463179111658,-0.0009649819333985322,-0.0025840149542643524
2010-12-17,0.00731777418972987,0.0028487254934194475,-0.008749634777328465,-0.003004242293537719,0.004750521240829635,-0.005932672647496397,-0.0077085087059739835,-0.0046975561854526865,-0.00035363977794591883,-0.0026917471029030138
2010-12-24,-0.003204660792514094,0.0045463543018259694,0.010051809540888162,0.019105332547315414,0.001335081766900774,0.013590059100387058,0.0024872040261232006,0.01245121107046817,0.007236263873495914,0.007668296718798331
2010-12-31,0.006372156947351318,-0.004527649765019128,-0.012150645800932926,-0.01110118529017284,0.0030759357278673134,-0.012634369211127892,0.0033173845912755585,-0.007858085951832749,0.002618481228289289,-0.007783502626772347
2011-01-07,0.0014866093184731591,0.006447903008668104,0.010539535112011326,0.014640292407493729,0.0007472170090239132,0.010550031670530716,-0.005551994484511992,0.009819945149016143,-0.0013283895535269093,0.0077612994288664035
2011-01-14,-0.005828843794236545,0.004453163617013832,0.016058333567515366,0.013663835652816862,-0.0021573890770632126,0.013166169622875264,0.0042160906501188325,0.009050918282084867,0.006842860911505863,0.012861728277958326
2011-01-21,-0.0006755718367746841,0.005739491910841062,0.0064231717192389515,0.004123462665460716,-0.0007079587905805748,0.007418615787945414,0.001534863193591647,0.0009757697691741701,0.005667332645891511,0.004017594653853547
2011-01-28,0.00956866673166245,0.0019682624583134255,0.004982768823133215,0.008858238521158194,0.0007596060716644325,0.006898787649049037,-0.0022236981176827156,0.0035797544856161646,0.004574635600741957,0.012133402262787835
2011-02-01,0.004243438904076639,-0.0023902041698258096,-0.0037082547466060715,-0.005744939859173067,0.0017913163605706925,-0.004592376676806368,-0.0038065148166561338,-0.002869128099604044,-0.00197587274645601,-0.003502120459981887
2011-02-11,0.0026831794068546758,0.0001117552402343791,-0.0008937378425962691,0.0013891650846674514,0.00010490280671442143,-0.0031171666577922905,-0.004646536291871034,-0.002006034905425176,-0.00436322969102685,-0.0007004722964859128
2011-02-18,0.011235767097296484,-0.0009484812701910095,-0.004409099335133594,-0.0016293655605111937,0.0030921100566801904,-0.002992172191542672,-0.007899295947262876,0.003417350617721013,-0.000699514225332952,0.0008310160739480182
2011-02-25,0.0031674764208046713,0.0026902974281306138,0.003177789296170297,-0.0023520136738430404,-0.0017346812011136883,0.0005236514045079566,-0.005116164870967294,0.0013860786070191613,-0.0009575285383331324,0.010904076466697044
2011-03-04,0.0029978969844933027,0.006446401782627325,0.005973659823990068,0.015961238383605143,-0.0039840111465826895,0.010890955644945641,-0.002908163297008331,0.011062169725740595,0.002494932775461974,0.007728329937876609
2011-03-11,-0.0011439973964092534,0.0018280798034800098,-0.004283845895883955,-0.006749233487401996,0.001243023760189383,-0.0036891692683733955,-0.003960279448538578,-0.008674135513340153,-0.0007220658293538122,-0.0016220640353873036
2011-03-18,0.00029344537873587104,0.0025809256027283347,0.008672572884071961,0.005007281494762893,-0.005426705780362105,0.003795047351956505,0.002635758615805556,0.006968115134919116,0.004830353043902307,0.010361828673589531
2011-03-25,0.010415617244833596,0.0015155090572158796,0.0021235142651603763,0.013916783351766448,0.0011277697896272879,0.0048945356154298965,-0.007051525506140367,0.009834623689786312,0.0018508598364919658,0.0033461353544001517
2011-04-01,-0.004822860105307754,0.005317309931558958,0.013124282314367705,0.00948468427959303,-0.006604016058241131,0.013703262293432918,0.0008893838058584604,0.01049022641455154,0.005517646576603849,0.01153597650507546
2011-04-08,0.004279916758846265,0.0021520232955510206,0.0016421020818091665,0.006138385393842902,-0.0042891180236580406,0.005012434009587258,-0.005174398145130781,0.006644051451170346,0.003190636517328191,0.0028701418567408134
2011-04-15,-0.002665309344216354,0.0048939340339961,0.006143179392732999,0.002156540825347648,0.0015060879744833756,0.006970870999511865,0.001541508431203483,0.0015285737334172034,0.0005567221033481514,0.006989987511735123
2011-04-22,-0.004907600231267085,0.0010603428425972638,-0.0040345462782111294,-0.0022174158885571054,-0.0014319154890961316,0.0010011381942665208,0.005758380124373295,0.003265207244821952,3.2203305969788964e-05,0.0007755402261653518
2011-04-29,-0.0036188975408896623,0.0028290810483742185,0.006985869571094039,0.007927016131020079,-0.0012256185517176554,0.007460844314778253,0.004279894496638882,0.004262225937820774,0.0032711841233808714,0.003954621221196233
2011-05-06,-0.0032557847900070635,0.000889618827145236,0.0014867219315703923,-0.004634388849152295,-0.0016068376398357725,-0.0025952987545178603,0.0006697529538210855,-0.0008742654794675997,-0.00426223465642997,-0.005551329426672216
2011-05-13,0.004906763821265175,0.006788288407927437,0.0005378243881641875,0.0032037090633296964,0.00021483498982049175,0.0011673652738327413,-0.00762055825924724,0.006203744438024008,0.0015333655789316145,9.776475472664248e-05
2011-05-20,0.00021987073515098658,0.004203159769398434,0.0019189255523737849,-0.0031045494175719023,0.0020787210385334823,0.001184057713727888,-0.004787228178964173,-0.002745618224957313,0.002117658415462598,0.006511148008894545
2011-05-27,-0.0007097856801938918,0.00712491223666771,0.006978130271249425,0.004805845709725615,-0.00034584062619875955,0.004338487477098765,0.007354615693606403,-0.0026843717565097625,0.010088793284333153,0.00912708781180703
2011-06-03,0.007396653654867361,0.0006971007082068915,-0.012198759786028199,0.0025627767603660714,0.004589960744671082,-0.006237871312925034,0.0007824132062097741,-0.0016962641819397023,0.000351662155752417,-0.008237254989503272
2011-06-10,0.004734556620023173,0.0006718803746660366,-0.0016548879927160455,-0.0019488598849449808,-8.936936205685038e-05,-0.00041143907568017,-0.0016397253072528767,0.001649366699071773,0.0020340896825872317,0.0002383170617049164
2011-06-17,-0.0016419006730227642,-7.926903681572395e-06,0.0004004914960077238,0.007559752214680089,0.0009077359786284593,0.004589959471805242,0.007253491321682459,0.0027653441306395923,0.002820259556823735,0.0028753218896873066
2011-06-24,0.009493656938189807,-0.0008263137084497038,-0.006112088771021748,0.006816879892228005,0.0039637794445311555,-0.0005722581402644797,-0.0005428529381142425,0.00026290257436155373,0.0012292613793010512,2.3124804895094386e-05
2011-07-01,0.0017398919279294003,-0.0016153410302892045,-0.0040812900318109024,-0.003411919612375705,0.004176956478893622,-0.004934038699589659,-0.0010247733506386879,-0.0020172852906407447,-0.0007853947201232232,-0.004646701941428799
2011-07-08,0.004391466028892635,-0.004919960539278973,-0.0065962659515264865,-0.00405570338281663,0.002720660233998695,-0.0059980428061676035,0.0018779802496015005,-0.004963568102309291,-0.005837033307891058,-0.004448929091745494
2011-07-15,0.0007993072599260936,0.0019073479834130977,-0.01261256406738847,-0.0074480714981861144,0.0016050698579797781,-0.007004208812900682,0.00411352481205389,-0.011367551361421379,-0.0003974547662925938,-0.005911320880783336
2011-07-22,-0.004172106790586074,0.0008627012702592529,0.00274351540308565,0.0002634587311046224,-0.002099124053357892,-0.0023046441938739913,0.0006461169947928648,-0.0019054829676751206,-0.0012221687222697744,0.0023283033081134413
2011-07-29,-0.006628017935953821,-0.0026661898188263533,-0.0037477262047456578,-0.00390369270970764,-0.0016291519581954766,-0.001785089487438496,0.009589414752215815,-0.004138011429539908,-0.0033831733951755413,-0.0012644426362017
2011-08-05,-0.0013327544844264454,0.0012639338645724415,-0.008422509223347323,-0.004227173861226461,0.008163428012236847,-0.004501804915201593,0.005970440247124158,-0.004362158139541029,0.0032859338891145333,-0.003239458513858212
2011-08-12,-0.011652517955189406,-0.0031331843969722543,-0.011564218179517562,-0.0026352235340964987,0.003990684869548743,-0.012489824696822307,0.006791589430968712,-0.0064735377380429095,-0.0018331834169558175,-0.012421377848138286
2011-08-19,0.00043724269797709714,0.0036234300530807104,-0.002499630275395119,-0.002757945021732759,-0.0026704866068759554,-0.001913865319371745,0.00584392946974386,-0.0035553455819645682,0.003346856235362357,0.0017089349863296417
2011-08-26,0.008439784798954304,0.00787564103344273,0.004750471051958659,0.0016683219380352818,-0.005189158603999981,0.008481618334913454,0.00532644605907602,-0.0005296239708523429,0.0022838676223615045,0.005545387755162591
2011-09-02,-0.004480199549920363,0.0032917542602597036,0.004455402199206919,0.0008681079483743095,-0.0031605914424538695,0.003688804272100145,0.0031052735963352993,9.59577452842933e-05,0.003675202155920758,0.008602878539029777
2011-09-09,0.003182624325620699,0.005098373862079286,0.005061974715600628,-0.0024434107922853866,-0.0042131101306081276,0.005255394483030008,0.004472434146216311,0.003614937972974918,0.0015871848520579296,0.0072324221839898395
2011-09-16,0.0030458324092013434,0.002624962324771059,0.0024252450305577602,-0.0002280651129013024,-0.00010519852970892422,0.0013589341515538181,-0.0003718686653595778,0.00014130668762523226,0.0022283495024677355,0.002328517178773577
2011-09-23,0.004666195130316915,0.0013561395606585397,0.00806011819057352,0.0009022124116596225,-0.0049215698805554625,0.002800674414386726,0.0010996092506899771,-0.0026915889426235885,-0.00015309403892735732,0.002452042409249698
2011-09-30,-0.006382734225519229,0.00253882822085804,0.00822456347757345,0.007254163041965557,-0.0036078467380208923,0.013225007327636325,0.01022996674055069,-0.002618461832236761,0.0068867417345804816,0.012001724546604066
2011-10-14,0.014903097488747623,0.0020725855263353035,0.0024316783470162903,-0.0023009047549063175,-0.00013181663417985434,0.0012156690326882436,-0.009612673809016124,-0.0004160261377130006,-0.001965155734984382,-0.002783317638733962
2011-10-21,-0.010428771952559951,0.003705452210193666,0.004745339254787984,0.001248533113176964,-0.0017892265657616785,0.00696607773805831,0.011798872936790175,-0.0008778266810164082,0.004433386109105597,0.003194155376004107
2011-10-28,0.012958453842961862,0.0008594166380327395,0.001425116186440284,0.00417812677386202,0.0027682803568454817,-0.0006633084205018569,-0.006672484160742995,0.002799212451698868,0.0006652405101682801,-0.00043951926675692143
2011-11-04,0.0030006393196494313,0.002947234094648428,-0.003145674834982966,-0.009422369885922051,-5.2131193578087986e-05,-0.00796609372229213,-0.002223457492537266,-0.008573153110177818,-0.0003686862318193415,-0.003670771216086083
2011-11-11,-0.006319590026358669,0.008213347646992256,-0.01112277868717404,-0.01034984477309394,-0.0008182333485186565,-0.0008561405087115156,0.00991528958394238,-0.010728396830524466,0.004182091120145747,0.00011645880854198147
2011-11-18,-0.0040296983090069745,0.001276362756458059,-0.0017706371123066417,-0.0051182571044205045,-0.0003879895759784681,-0.0007089816310797865,0.005302901810501231,-0.0019298680544041213,-0.00019551828663805226,0.003155894950579559
2011-11-25,-0.005121451289638019,0.00041958880422177276,-0.004893161888462836,-0.004100887325763731,0.002560575516334285,-0.0020081185997922676,0.004940542893300195,-0.002213010135196777,0.0022937313832405402,0.0010193480087594478
2011-12-02,-0.0010875158680036037,-0.002173826425488856,0.0007778848798262426,0.0029512197222682016,0.0010804833125569076,0.0016291981880888554,0.007898909958837262,0.001936114103433844,-0.00410858235591649,0.0008990594314596707
2011-12-09,1.0821056591316103e-05,0.00335105577831539,-0.0013080807732745656,0.003936997523263961,-0.0022978888484506965,0.006525892218613678,0.005828458001342848,0.0006239554201971087,0.0043104297205401425,0.002658023867426418
2011-12-16,-0.004218544753913353,-0.0014259209903031284,-0.012882228695604167,-0.0015388092842617829,-0.002158805867981714,0.002756615028523826,0.011292461908883528,-0.009982801502962699,0.001112525511663201,-0.00459091477089385
2011-12-23,0.008145317661258512,0.0014370437014280327,0.0037532985486361525,0.009676786976489504,-0.0014194682695689367,0.006964405211685468,0.00024627663083642143,0.00563161409286558,0.005931610898936877,0.003980675572843807
2011-12-30,0.0036907949296750356,-0.0033983684498100734,0.011127253558755799,0.010986061164736868,0.0032635957703312755,0.007828852924860828,0.0009729919383932549,0.009025364058956183,-1.9772525973977412e-05,0.004335624967311144
2012-01-06,0.0011270011743850644,0.003765020850544823,0.009957981658786537,0.013360344435894601,-0.005826782880998957,0.015025948058086665,-6.527142189104856e-05,0.00967020398416709,0.007353117084882149,0.008838730242757505
2012-01-13,0.023174811595070323,0.008689052857848434,0.018149618099486793,0.011753694575111578,0.0074331721294984485,0.0027851530142023254,-0.016255466132648565,0.012006558763053767,0.004726367840419153,0.004620460051976763
2012-01-20,0.012579496308320115,0.00509243639502064,0.016583729710593673,0.022803206161921743,0.003135551973824747,0.017702106674322114,-0.007225964731762466,0.01577625767207325,0.008991749044399769,0.017066767414373383
2012-02-03,0.004573707294111343,0.0023038217112711923,-0.003119353480751194,-0.012425805678334775,-0.00505988479353045,-0.0098895829750064,-0.002662013130241222,-0.011275652516215262,-0.004205126149233393,-0.006204377025202247
